"clusterid","birthorder","rural","facilitybirth","age","married","educat","wealth","pca","svyweight","latitude","longitude","xvar","yvar","surface_var"
327,5,1,1,35.833332,0,1,-3.8292,-0.011354486,673432,18.138091,-73.933989,-6430.30273303145,2015.73987681901,4.13197059864238e-09
327,2,1,1,29.083334,1,1,-2.1997,0.11676482,673432,18.138091,-73.933989,-6430.30273303145,2015.73987681901,4.13197059864238e-09
327,7,1,0,39.083332,0,1,-8.1165,-0.34844309,673432,18.138091,-73.933989,-6430.30273303145,2015.73987681901,4.13197059864238e-09
327,1,1,1,20.916666,1,2,5.8487,1.6697993,673432,18.138091,-73.933989,-6430.30273303145,2015.73987681901,4.13197059864238e-09
327,3,1,1,30.25,1,1,0.4355,0.3239572,673432,18.138091,-73.933989,-6430.30273303145,2015.73987681901,4.13197059864238e-09
328,1,0,0,25.083334,1,1,8.3256,0.94431567,1621324,18.533367,-72.328466,-6290.66467109967,2059.6680716632,67
328,3,0,1,26.083334,1,1,5.0261,0.68489277,1621324,18.533367,-72.328466,-6290.66467109967,2059.6680716632,67
328,1,0,1,23,1,2,8.8466,1.905509,1621324,18.533367,-72.328466,-6290.66467109967,2059.6680716632,67
328,6,0,0,39.75,1,0,4.254,-0.29604331,1621324,18.533367,-72.328466,-6290.66467109967,2059.6680716632,67
329,3,1,0,29.833334,1,1,-8.7406,-0.39751291,1321510,18.952805,-72.596593,-6313.98463265213,2106.28146126705,1.37614572520872e-16
329,4,1,0,28.25,1,1,-6.1813,-0.19628815,1321510,18.952805,-72.596593,-6313.98463265213,2106.28146126705,1.37614572520872e-16
329,2,1,0,23.666666,1,1,-4.1975,-0.040312044,1321510,18.952805,-72.596593,-6313.98463265213,2106.28146126705,1.37614572520872e-16
329,6,1,0,34.583332,1,0,-12.8663,-1.6421255,1321510,18.952805,-72.596593,-6313.98463265213,2106.28146126705,1.37614572520872e-16
329,1,1,0,21.083334,1,1,-8.7252,-0.39630207,1321510,18.952805,-72.596593,-6313.98463265213,2106.28146126705,1.37614572520872e-16
330,2,1,0,18.416666,1,1,-10.9697,-0.57277572,562211,18.504854,-73.977029,-6434.04607534765,2056.49933736212,4.42235699372539e-16
330,1,1,0,23.416666,1,2,-12.7843,0.20478128,562211,18.504854,-73.977029,-6434.04607534765,2056.49933736212,4.42235699372539e-16
330,1,1,1,25.666666,0,1,-8.2906,-0.36213169,562211,18.504854,-73.977029,-6434.04607534765,2056.49933736212,4.42235699372539e-16
330,2,1,0,19.333334,0,1,-10.6661,-0.54890519,562211,18.504854,-73.977029,-6434.04607534765,2056.49933736212,4.42235699372539e-16
330,4,1,0,28.166666,1,0,-9.0795,-1.3443887,562211,18.504854,-73.977029,-6434.04607534765,2056.49933736212,4.42235699372539e-16
330,1,1,0,19.333334,0,2,-8.9031,0.50994033,562211,18.504854,-73.977029,-6434.04607534765,2056.49933736212,4.42235699372539e-16
330,2,1,0,24.5,1,1,-11.3411,-0.60197699,562211,18.504854,-73.977029,-6434.04607534765,2056.49933736212,4.42235699372539e-16
331,2,0,0,30.833334,0,2,1.0046,1.2889324,398397,18.533481,-72.311033,-6289.14846090919,2059.68074082149,67
331,2,0,1,25.666666,1,2,-2.048,1.0489219,398397,18.533481,-72.311033,-6289.14846090919,2059.68074082149,67
332,1,0,0,22.916666,1,1,5.9678,0.75893384,715715,18.53149,-72.276373,-6286.13395708299,2059.45947508328,14.5197288689059
332,1,0,1,21.916666,1,2,13.5777,2.2774913,715715,18.53149,-72.276373,-6286.13395708299,2059.45947508328,14.5197288689059
332,1,0,1,27.5,1,1,9.7622,1.0572683,715715,18.53149,-72.276373,-6286.13395708299,2059.45947508328,14.5197288689059
332,1,0,1,29.333334,1,2,12.6787,2.2068076,715715,18.53149,-72.276373,-6286.13395708299,2059.45947508328,14.5197288689059
332,2,0,0,20.75,1,2,10.7587,2.0558476,715715,18.53149,-72.276373,-6286.13395708299,2059.45947508328,14.5197288689059
333,2,1,0,18.666666,1,2,-9.8848,0.43275422,457323,18.766389,-71.90748,-6254.05001709571,2085.56449800576,5.15563623589313e-16
333,3,1,0,32.75,0,1,-10.2862,-0.51903558,457323,18.766389,-71.90748,-6254.05001709571,2085.56449800576,5.15563623589313e-16
333,2,1,0,30.833334,1,0,-9.8262,-1.4030979,457323,18.766389,-71.90748,-6254.05001709571,2085.56449800576,5.15563623589313e-16
334,1,0,1,17.583334,1,1,10.6197,1.1246891,937773,19.085991,-72.710394,-6323.88231153054,2121.08281667066,0.00877078547371028
334,2,0,1,26.333334,1,2,12.2198,2.1707265,937773,19.085991,-72.710394,-6323.88231153054,2121.08281667066,0.00877078547371028
334,2,0,1,19.5,1,1,8.7292,0.97604871,937773,19.085991,-72.710394,-6323.88231153054,2121.08281667066,0.00877078547371028
334,3,0,1,28.25,1,2,15.5306,2.4310379,937773,19.085991,-72.710394,-6323.88231153054,2121.08281667066,0.00877078547371028
334,1,0,1,20.5,1,2,10.3238,2.0216537,937773,19.085991,-72.710394,-6323.88231153054,2121.08281667066,0.00877078547371028
334,1,0,1,22.25,0,2,10.0303,1.9985774,937773,19.085991,-72.710394,-6323.88231153054,2121.08281667066,0.00877078547371028
334,1,0,1,18.583334,1,2,8.4781,1.8765358,937773,19.085991,-72.710394,-6323.88231153054,2121.08281667066,0.00877078547371028
334,1,0,1,27.666666,1,3,11.0951,3.002527,937773,19.085991,-72.710394,-6323.88231153054,2121.08281667066,0.00877078547371028
335,2,0,1,26.583334,1,2,7.1183,1.7696216,1015687,18.418652,-72.876236,-6338.30618180015,2046.91945330147,0.545512830917039
335,4,0,1,40.25,1,2,16.21,2.4844558,1015687,18.418652,-72.876236,-6338.30618180015,2046.91945330147,0.545512830917039
336,1,1,1,16.5,1,1,-1.8091,0.1474757,1071826,19.508471,-72.15337,-6275.43594744264,2168.03427276152,4.19790805738673e-15
336,2,1,1,19.666666,0,1,-5.3663,-0.13220885,1071826,19.508471,-72.15337,-6275.43594744264,2168.03427276152,4.19790805738673e-15
336,1,1,1,19.666666,0,1,-5.3663,-0.13220885,1071826,19.508471,-72.15337,-6275.43594744264,2168.03427276152,4.19790805738673e-15
336,6,1,1,41.25,1,1,-4.0885,-0.031741928,1071826,19.508471,-72.15337,-6275.43594744264,2168.03427276152,4.19790805738673e-15
336,9,1,0,34.916668,1,0,-10.3258,-1.4423789,1071826,19.508471,-72.15337,-6275.43594744264,2168.03427276152,4.19790805738673e-15
336,1,1,1,24.333334,1,1,-2.8266,0.067474857,1071826,19.508471,-72.15337,-6275.43594744264,2168.03427276152,4.19790805738673e-15
336,1,1,0,21,0,2,5.2597,1.6234893,1071826,19.508471,-72.15337,-6275.43594744264,2168.03427276152,4.19790805738673e-15
336,5,1,1,36.333332,1,1,-1.2991,0.18757442,1071826,19.508471,-72.15337,-6275.43594744264,2168.03427276152,4.19790805738673e-15
337,1,0,1,19.666666,1,1,3.4081,0.55767763,1013358,18.536484,-72.328795,-6290.69328540316,2060.01447312276,67
337,2,0,1,23.833334,0,2,2.0425,1.3705372,1013358,18.536484,-72.328795,-6290.69328540316,2060.01447312276,67
337,1,0,1,22.916666,0,2,2.0425,1.3705372,1013358,18.536484,-72.328795,-6290.69328540316,2060.01447312276,67
339,1,1,0,22.333334,0,2,-12.9778,0.18956736,601767,19.747747,-72.881992,-6338.80680165081,2194.62572468255,8.59345944069117e-05
339,9,1,0,43.583332,1,1,-11.0662,-0.58036304,601767,19.747747,-72.881992,-6338.80680165081,2194.62572468255,8.59345944069117e-05
339,1,1,0,19.916666,0,1,-13.0519,-0.73648852,601767,19.747747,-72.881992,-6338.80680165081,2194.62572468255,8.59345944069117e-05
339,3,1,0,26.75,1,1,-13.4191,-0.76535958,601767,19.747747,-72.881992,-6338.80680165081,2194.62572468255,8.59345944069117e-05
339,3,1,0,23,1,0,-11.4982,-1.5345588,601767,19.747747,-72.881992,-6338.80680165081,2194.62572468255,8.59345944069117e-05
339,6,1,0,37.333332,1,1,-9.5197,-0.45876959,601767,19.747747,-72.881992,-6338.80680165081,2194.62572468255,8.59345944069117e-05
339,3,1,0,23.583334,1,1,-8.1005,-0.34718511,601767,19.747747,-72.881992,-6338.80680165081,2194.62572468255,8.59345944069117e-05
339,2,1,0,23.833334,0,1,-12.15,-0.6655767,601767,19.747747,-72.881992,-6338.80680165081,2194.62572468255,8.59345944069117e-05
339,1,1,0,18.5,0,2,-10.0057,0.42324847,601767,19.747747,-72.881992,-6338.80680165081,2194.62572468255,8.59345944069117e-05
339,3,1,0,23.583334,0,1,-10.0057,-0.49698129,601767,19.747747,-72.881992,-6338.80680165081,2194.62572468255,8.59345944069117e-05
339,2,1,0,23.583334,0,1,-10.0057,-0.49698129,601767,19.747747,-72.881992,-6338.80680165081,2194.62572468255,8.59345944069117e-05
340,1,0,0,18.5,1,1,11.6619,1.206632,1553868,18.545315,-72.337576,-6291.45700029346,2060.99588835836,33.5815841525756
340,3,0,1,26.333334,0,1,6.9375,0.83517641,1553868,18.545315,-72.337576,-6291.45700029346,2060.99588835836,33.5815841525756
340,6,0,0,31.583334,1,1,8.1357,0.92938477,1553868,18.545315,-72.337576,-6291.45700029346,2060.99588835836,33.5815841525756
341,4,1,1,32.75,1,1,-1.6652,0.15878984,789757,19.81946,-73.300227,-6375.18219137243,2202.59540317773,11.1684662323705
341,2,1,0,20.416666,1,2,-10.4834,0.38568935,789757,19.81946,-73.300227,-6375.18219137243,2202.59540317773,11.1684662323705
341,3,1,0,28.833334,1,1,-4.1757,-0.03859802,789757,19.81946,-73.300227,-6375.18219137243,2202.59540317773,11.1684662323705
341,8,1,0,37.916668,1,1,-5.8997,-0.17414738,789757,19.81946,-73.300227,-6375.18219137243,2202.59540317773,11.1684662323705
341,1,1,1,18.583334,1,1,-9.0384,-0.42092741,789757,19.81946,-73.300227,-6375.18219137243,2202.59540317773,11.1684662323705
341,2,1,0,27.333334,1,1,-10.3145,-0.52126068,789757,19.81946,-73.300227,-6375.18219137243,2202.59540317773,11.1684662323705
342,3,0,1,33.5,1,2,-4.3259,0.86982226,505408,18.586219,-72.27951,-6286.40679316212,2065.54167125919,5.96727050112908
342,3,0,1,26,1,0,-3.7729,-0.9271577,505408,18.586219,-72.27951,-6286.40679316212,2065.54167125919,5.96727050112908
342,2,0,1,25.666666,1,2,1.301,1.3122368,505408,18.586219,-72.27951,-6286.40679316212,2065.54167125919,5.96727050112908
343,1,1,1,20.083334,0,2,0.3182,1.2349643,1569606,18.496142,-72.647822,-6318.44020150708,2055.53114694964,7.66757260744026
343,1,1,1,24.75,1,2,10.9486,2.0707786,1569606,18.496142,-72.647822,-6318.44020150708,2055.53114694964,7.66757260744026
343,9,1,1,41.166668,1,1,-2.727,0.075305901,1569606,18.496142,-72.647822,-6318.44020150708,2055.53114694964,7.66757260744026
344,1,0,1,16.916666,0,2,5.9914,1.6810192,1445718,19.320978,-72.607105,-6314.89889878661,2147.19761929427,2.66386785021929
344,3,0,1,30.916666,0,1,4.2068,0.62047535,1445718,19.320978,-72.607105,-6314.89889878661,2147.19761929427,2.66386785021929
345,4,1,0,28.666666,1,0,-13.0387,-1.6556804,510564,18.448874,-73.746748,-6414.01771540531,2050.27811384393,0
345,4,1,0,38.333332,1,0,-12.6313,-1.6236486,510564,18.448874,-73.746748,-6414.01771540531,2050.27811384393,0
345,2,1,0,26.083334,1,0,-14.5918,-1.7777928,510564,18.448874,-73.746748,-6414.01771540531,2050.27811384393,0
345,2,1,0,16.916666,0,1,-9.7731,-0.47869313,510564,18.448874,-73.746748,-6414.01771540531,2050.27811384393,0
345,2,1,0,22.083334,1,2,-10.1952,0.40834907,510564,18.448874,-73.746748,-6414.01771540531,2050.27811384393,0
346,8,1,0,42.75,1,1,-6.1768,-0.19593434,193948,19.586687,-72.026912,-6264.43744412892,2176.72664894407,0.0591768653353844
346,4,1,0,25.75,1,1,-2.1231,0.12278749,193948,19.586687,-72.026912,-6264.43744412892,2176.72664894407,0.0591768653353844
346,3,1,0,28.25,1,0,-4.7612,-1.0048627,193948,19.586687,-72.026912,-6264.43744412892,2176.72664894407,0.0591768653353844
346,9,1,0,45.666668,1,0,-10.5925,-1.4633482,193948,19.586687,-72.026912,-6264.43744412892,2176.72664894407,0.0591768653353844
346,2,1,0,22,1,1,-10.5925,-0.54311842,193948,19.586687,-72.026912,-6264.43744412892,2176.72664894407,0.0591768653353844
346,1,1,0,20.25,0,1,-6.1753,-0.19581641,193948,19.586687,-72.026912,-6264.43744412892,2176.72664894407,0.0591768653353844
347,1,1,1,22.166666,0,1,-5.498,-0.14256375,1103503,19.725657,-72.458814,-6302.00150158836,2192.17079743145,20.4754850458797
347,1,1,0,15.666667,0,1,-9.9035,-0.48894581,1103503,19.725657,-72.458814,-6302.00150158836,2192.17079743145,20.4754850458797
347,2,1,0,21.75,1,1,-7.1009,-0.26859164,1103503,19.725657,-72.458814,-6302.00150158836,2192.17079743145,20.4754850458797
348,1,1,1,23.25,1,2,6.3532,1.7094656,496954,18.625112,-72.260578,-6284.76020959497,2069.86396576246,18.614077314206
348,5,1,1,29.333334,1,1,1.3834,0.39848575,496954,18.625112,-72.260578,-6284.76020959497,2069.86396576246,18.614077314206
348,2,1,1,23.083334,1,2,-1.9354,1.0577751,496954,18.625112,-72.260578,-6284.76020959497,2069.86396576246,18.614077314206
348,2,1,0,21.666666,0,1,4.4216,0.63736397,496954,18.625112,-72.260578,-6284.76020959497,2069.86396576246,18.614077314206
349,2,1,1,26.666666,0,2,11.841,2.1409435,838688,18.841047,-71.796109,-6244.36368398469,2093.86146309009,0.00416675760988736
349,2,1,1,22.083334,1,1,-8.4515,-0.37478244,838688,18.841047,-71.796109,-6244.36368398469,2093.86146309009,0.00416675760988736
349,3,1,0,22.75,0,1,-4.9774,-0.10163162,838688,18.841047,-71.796109,-6244.36368398469,2093.86146309009,0.00416675760988736
349,10,1,1,35.416668,0,0,-2.0671,-0.79303926,838688,18.841047,-71.796109,-6244.36368398469,2093.86146309009,0.00416675760988736
349,1,1,0,19.25,1,1,-7.0683,-0.26602846,838688,18.841047,-71.796109,-6244.36368398469,2093.86146309009,0.00416675760988736
350,1,0,1,21.416666,1,2,6.7363,1.7395868,598597,19.62147,-72.024237,-6264.20478983765,2180.5921869511,2.77118115170768
350,3,0,0,28.25,0,2,10.8636,2.0640955,598597,19.62147,-72.024237,-6264.20478983765,2180.5921869511,2.77118115170768
350,9,0,1,40.583332,1,0,6.3669,-0.12991673,598597,19.62147,-72.024237,-6264.20478983765,2180.5921869511,2.77118115170768
350,3,0,0,34.083332,0,1,6.7944,0.8239252,598597,19.62147,-72.024237,-6264.20478983765,2180.5921869511,2.77118115170768
351,1,0,1,16.5,1,1,4.4865,0.64246672,474068,18.637953,-74.114478,-6446.00050513437,2071.29102419756,12.6174552839407
352,1,0,1,20,1,2,4.8205,1.5889572,833160,18.244558,-72.317294,-6289.69300241109,2027.57187046517,0.00027222116389236
352,1,0,1,29.416666,0,2,18.2811,2.6472957,833160,18.244558,-72.317294,-6289.69300241109,2027.57187046517,0.00027222116389236
352,1,0,1,20.583334,1,2,16.0789,2.474148,833160,18.244558,-72.317294,-6289.69300241109,2027.57187046517,0.00027222116389236
353,1,1,0,22.166666,1,2,9.2292,1.9355909,247283,18.420473,-72.770972,-6329.15099626174,2047.12182643521,15.7795931435635
353,5,1,0,31.166666,1,1,0.8249,0.35457376,247283,18.420473,-72.770972,-6329.15099626174,2047.12182643521,15.7795931435635
353,1,1,0,22,1,1,2.5447,0.48979288,247283,18.420473,-72.770972,-6329.15099626174,2047.12182643521,15.7795931435635
353,1,1,1,34.083332,1,2,0.4286,1.2436445,247283,18.420473,-72.770972,-6329.15099626174,2047.12182643521,15.7795931435635
353,5,1,0,40.833332,1,0,0.0874,-0.62364191,247283,18.420473,-72.770972,-6329.15099626174,2047.12182643521,15.7795931435635
353,3,1,0,23.75,1,2,1.0126,1.2895614,247283,18.420473,-72.770972,-6329.15099626174,2047.12182643521,15.7795931435635
354,2,1,1,29.416666,0,1,-9.6656,-0.47024095,334660,19.270336,-71.812291,-6245.77109024307,2141.56962355636,4.73473999439777e-16
354,1,1,0,25,0,2,-7.1136,0.65063959,334660,19.270336,-71.812291,-6245.77109024307,2141.56962355636,4.73473999439777e-16
354,6,1,0,41.833332,1,0,-8.424,-1.29285,334660,19.270336,-71.812291,-6245.77109024307,2141.56962355636,4.73473999439777e-16
354,2,1,0,23.416666,1,1,-10.1889,-0.51138538,334660,19.270336,-71.812291,-6245.77109024307,2141.56962355636,4.73473999439777e-16
354,2,1,0,29,1,1,-10.9441,-0.57076293,334660,19.270336,-71.812291,-6245.77109024307,2141.56962355636,4.73473999439777e-16
354,1,1,0,20.833334,0,1,-10.5196,-0.53738666,334660,19.270336,-71.812291,-6245.77109024307,2141.56962355636,4.73473999439777e-16
354,1,1,0,18.083334,1,1,-6.0581,-0.18660156,334660,19.270336,-71.812291,-6245.77109024307,2141.56962355636,4.73473999439777e-16
354,9,1,0,38.25,1,0,-6.7207,-1.1589282,334660,19.270336,-71.812291,-6245.77109024307,2141.56962355636,4.73473999439777e-16
355,1,1,0,28.25,1,1,1.1516,0.3802605,1188513,19.5448,-72.418242,-6298.47281003508,2172.07162233624,8.83828908837334e-08
355,8,1,0,46.25,0,0,-7.3409,-1.2076914,1188513,19.5448,-72.418242,-6298.47281003508,2172.07162233624,8.83828908837334e-08
355,1,1,0,17.916666,0,0,-7.3409,-1.2076914,1188513,19.5448,-72.418242,-6298.47281003508,2172.07162233624,8.83828908837334e-08
355,3,1,1,22.25,1,1,2.747,0.50569868,1188513,19.5448,-72.418242,-6298.47281003508,2172.07162233624,8.83828908837334e-08
356,1,0,1,25.666666,1,2,11.6302,2.1243694,930076,19.727701,-72.185228,-6278.2067513346,2192.39795321693,2.78414166871308
356,1,0,0,16.416666,0,1,7.7066,0.89564687,930076,19.727701,-72.185228,-6278.2067513346,2192.39795321693,2.78414166871308
356,1,0,1,28.916666,1,3,17.8034,3.5299664,930076,19.727701,-72.185228,-6278.2067513346,2192.39795321693,2.78414166871308
357,1,1,1,21.666666,1,1,-7.7896,-0.32274061,344063,19.331802,-71.884507,-6252.05197334501,2148.40052253402,1.92260707324023e-05
357,2,1,0,31.333334,1,1,-8.6948,-0.3939119,344063,19.331802,-71.884507,-6252.05197334501,2148.40052253402,1.92260707324023e-05
357,1,1,1,23.25,0,1,-8.6987,-0.39421853,344063,19.331802,-71.884507,-6252.05197334501,2148.40052253402,1.92260707324023e-05
357,1,1,0,18.166666,1,1,-4.9223,-0.097299382,344063,19.331802,-71.884507,-6252.05197334501,2148.40052253402,1.92260707324023e-05
357,4,1,0,24.416666,1,0,-9.2677,-1.3591858,344063,19.331802,-71.884507,-6252.05197334501,2148.40052253402,1.92260707324023e-05
357,7,1,0,36.333332,1,0,-10.0525,-1.4208907,344063,19.331802,-71.884507,-6252.05197334501,2148.40052253402,1.92260707324023e-05
357,8,1,0,39,1,1,-11.5215,-0.61616093,344063,19.331802,-71.884507,-6252.05197334501,2148.40052253402,1.92260707324023e-05
358,2,0,1,24.166666,1,2,14.714,2.366833,1184292,18.534658,-72.35642,-6293.09593018674,2059.81154432418,55
358,2,0,1,22,1,1,14.714,1.4466031,1184292,18.534658,-72.35642,-6293.09593018674,2059.81154432418,55
358,1,0,1,28,1,2,26.8017,3.3172274,1184292,18.534658,-72.35642,-6293.09593018674,2059.81154432418,55
358,2,0,1,32.166668,1,2,9.3803,1.9474711,1184292,18.534658,-72.35642,-6293.09593018674,2059.81154432418,55
359,2,0,1,28.5,0,1,9.1366,1.0080805,543076,19.933204,-72.742765,-6326.69773286227,2215.23611142806,0.706519226762198
359,1,0,1,21.166666,0,2,5.7155,1.6593266,543076,19.933204,-72.742765,-6326.69773286227,2215.23611142806,0.706519226762198
359,2,0,1,26.833334,0,0,6.1399,-0.14776459,543076,19.933204,-72.742765,-6326.69773286227,2215.23611142806,0.706519226762198
359,1,0,1,17.083334,0,2,3.4111,1.4781433,543076,19.933204,-72.742765,-6326.69773286227,2215.23611142806,0.706519226762198
359,1,0,0,19.75,0,1,4.9792,0.68120521,543076,19.933204,-72.742765,-6326.69773286227,2215.23611142806,0.706519226762198
359,2,0,0,23.333334,1,1,8.0203,0.92031145,543076,19.933204,-72.742765,-6326.69773286227,2215.23611142806,0.706519226762198
359,3,0,0,26.416666,1,1,8.0203,0.92031145,543076,19.933204,-72.742765,-6326.69773286227,2215.23611142806,0.706519226762198
359,1,0,0,16.75,0,2,10.5615,2.0403428,543076,19.933204,-72.742765,-6326.69773286227,2215.23611142806,0.706519226762198
360,4,0,1,26.833334,1,2,9.7092,1.9733309,1297414,19.366643,-72.327227,-6290.55691085038,2152.27250625316,1.61109906000101e-10
360,3,0,1,26.833334,1,2,9.7092,1.9733309,1297414,19.366643,-72.327227,-6290.55691085038,2152.27250625316,1.61109906000101e-10
360,1,0,0,22.833334,1,2,11.038,2.0778077,1297414,19.366643,-72.327227,-6290.55691085038,2152.27250625316,1.61109906000101e-10
360,1,0,1,24.5,0,0,11.7884,0.29634827,1297414,19.366643,-72.327227,-6290.55691085038,2152.27250625316,1.61109906000101e-10
360,1,0,0,17.083334,0,1,11.7884,1.216578,1297414,19.366643,-72.327227,-6290.55691085038,2152.27250625316,1.61109906000101e-10
360,3,0,0,28.333334,1,2,7.9049,1.831468,1297414,19.366643,-72.327227,-6290.55691085038,2152.27250625316,1.61109906000101e-10
361,1,0,1,22.666666,0,2,-0.2907,1.1870896,808374,18.907102,-72.07831,-6268.90771151666,2101.20235125541,17.0390321769958
361,4,0,0,33.083332,1,2,0.1253,1.2197975,808374,18.907102,-72.07831,-6268.90771151666,2101.20235125541,17.0390321769958
361,1,0,1,19.583334,0,1,-1.4935,0.17228973,808374,18.907102,-72.07831,-6268.90771151666,2101.20235125541,17.0390321769958
361,6,0,0,29.583334,1,1,-2.9018,0.061562262,808374,18.907102,-72.07831,-6268.90771151666,2101.20235125541,17.0390321769958
361,1,0,1,18.166666,1,1,-2.9018,0.061562262,808374,18.907102,-72.07831,-6268.90771151666,2101.20235125541,17.0390321769958
361,11,0,1,43.75,1,0,-0.8553,-0.6977616,808374,18.907102,-72.07831,-6268.90771151666,2101.20235125541,17.0390321769958
362,5,1,0,31.416666,1,0,-11.0116,-1.4962999,278687,19.485853,-72.029392,-6264.65313857464,2165.5206673036,9.06246845332684e-11
362,6,1,0,48.25,1,0,-10.254,-1.4367336,278687,19.485853,-72.029392,-6264.65313857464,2165.5206673036,9.06246845332684e-11
362,1,1,0,20.75,0,2,-8.9735,0.50440514,278687,19.485853,-72.029392,-6264.65313857464,2165.5206673036,9.06246845332684e-11
362,7,1,0,41.166668,1,0,-12.6191,-1.6226894,278687,19.485853,-72.029392,-6264.65313857464,2165.5206673036,9.06246845332684e-11
362,5,1,0,35.416668,1,0,-7.5518,-1.2242733,278687,19.485853,-72.029392,-6264.65313857464,2165.5206673036,9.06246845332684e-11
362,6,1,0,30.083334,1,0,-8.4346,-1.2936834,278687,19.485853,-72.029392,-6264.65313857464,2165.5206673036,9.06246845332684e-11
362,1,1,0,29.166666,1,1,-8.1346,-0.34986621,278687,19.485853,-72.029392,-6264.65313857464,2165.5206673036,9.06246845332684e-11
362,2,1,0,22,1,1,-7.8572,-0.32805565,278687,19.485853,-72.029392,-6264.65313857464,2165.5206673036,9.06246845332684e-11
363,5,1,0,39.75,1,0,-5.2548,-1.043672,792167,19.67959,-72.432239,-6299.69017904995,2187.05123501965,0.736056510821248
363,2,1,0,23.166666,1,1,-6.6009,-0.22927918,792167,19.67959,-72.432239,-6299.69017904995,2187.05123501965,0.736056510821248
363,3,1,0,25.416666,1,1,6.5129,0.80179226,792167,19.67959,-72.432239,-6299.69017904995,2187.05123501965,0.736056510821248
363,1,1,0,19.25,1,2,2.3994,1.3985984,792167,19.67959,-72.432239,-6299.69017904995,2187.05123501965,0.736056510821248
364,1,0,0,34.166668,0,3,24.5381,4.0594816,402671,18.556301,-72.30808,-6288.89162796635,2062.21679513884,40.857092832523
364,2,0,0,26.583334,1,2,15.6961,2.4440503,402671,18.556301,-72.30808,-6288.89162796635,2062.21679513884,40.857092832523
365,1,1,0,15.75,1,2,-12.1088,0.25789243,404972,18.398705,-73.490357,-6391.71847563313,2044.70268399962,1.56175863710602e-06
365,2,1,0,24.75,1,1,-10.8148,-0.5605967,404972,18.398705,-73.490357,-6391.71847563313,2044.70268399962,1.56175863710602e-06
365,1,1,1,18.083334,1,1,3.4203,0.55863684,404972,18.398705,-73.490357,-6391.71847563313,2044.70268399962,1.56175863710602e-06
365,2,1,1,25.666666,1,3,5.9242,2.5959654,404972,18.398705,-73.490357,-6391.71847563313,2044.70268399962,1.56175863710602e-06
365,7,1,1,30.75,1,1,-8.5327,-0.38116679,404972,18.398705,-73.490357,-6391.71847563313,2044.70268399962,1.56175863710602e-06
366,5,1,0,33.916668,1,1,-3.7181,-0.0026192572,625915,20.056608,-72.824782,-6333.83104389267,2228.95036414401,0
366,1,1,0,18.583334,1,1,3.0302,0.52796525,625915,20.056608,-72.824782,-6333.83104389267,2228.95036414401,0
366,2,1,0,19.833334,0,1,-4.8916,-0.094885595,625915,20.056608,-72.824782,-6333.83104389267,2228.95036414401,0
367,1,1,0,16.75,1,1,-10.6435,-0.54712826,631090,18.230573,-71.783737,-6243.28764701591,2026.01767591529,2.79335557694974e-16
367,8,1,0,40,1,0,-11.3334,-1.5216013,631090,18.230573,-71.783737,-6243.28764701591,2026.01767591529,2.79335557694974e-16
367,2,1,0,20.75,1,1,-10.9146,-0.56844348,631090,18.230573,-71.783737,-6243.28764701591,2026.01767591529,2.79335557694974e-16
368,2,1,1,25.333334,1,2,12.205,2.1695631,542797,18.376689,-73.10908,-6358.55745499427,2042.25598058811,4.21437612773736e-09
369,3,1,0,25.666666,1,0,-5.7324,-1.0812232,559944,18.36961,-73.823994,-6420.73607554838,2041.46927031149,6.0900945510091e-12
369,1,1,0,18.166666,0,1,-7.4173,-0.29346856,559944,18.36961,-73.823994,-6420.73607554838,2041.46927031149,6.0900945510091e-12
369,2,1,0,19.333334,1,1,-7.0394,-0.26375619,559944,18.36961,-73.823994,-6420.73607554838,2041.46927031149,6.0900945510091e-12
370,3,0,1,36.5,0,2,18.1972,2.6406991,1143519,18.542473,-72.303791,-6288.51859833823,2060.68004846485,38.1349450355358
370,1,0,1,27.083334,1,3,35.0065,4.8825588,1143519,18.542473,-72.303791,-6288.51859833823,2060.68004846485,38.1349450355358
371,5,0,1,32.666668,0,1,1.9141,0.44021201,405821,18.500826,-72.295485,-6287.79619589217,2056.05169376921,4.5708718651081
371,2,0,1,21,1,1,-6.2199,-0.19932307,405821,18.500826,-72.295485,-6287.79619589217,2056.05169376921,4.5708718651081
371,1,0,1,21.583334,0,2,-2.0987,1.0449357,405821,18.500826,-72.295485,-6287.79619589217,2056.05169376921,4.5708718651081
372,1,1,0,23,0,2,-7.2699,0.63835055,476791,18.537574,-74.067038,-6441.87447912413,2060.13560805729,0.000198603112153631
372,1,1,0,26.166666,0,1,-7.884,-0.33016279,476791,18.537574,-74.067038,-6441.87447912413,2060.13560805729,0.000198603112153631
372,3,1,1,25.583334,1,0,-9.6732,-1.3910682,476791,18.537574,-74.067038,-6441.87447912413,2060.13560805729,0.000198603112153631
372,1,1,0,24.666666,0,1,-12.6711,-0.70654815,476791,18.537574,-74.067038,-6441.87447912413,2060.13560805729,0.000198603112153631
373,1,0,0,17.166666,0,1,-3.9305,-0.01931919,226294,18.570693,-72.301335,-6288.30499125811,2063.81622080646,31.3578044196504
373,5,0,0,37.833332,1,1,0.4488,0.32500291,226294,18.570693,-72.301335,-6288.30499125811,2063.81622080646,31.3578044196504
